scope,position,item,count,frequency_within_position
paragraph_token,initial,P1A2B1K1B1A1B3,1,0.0019047619047619048
paragraph_token,initial,P1A2C2A3G1A1C1,1,0.0019047619047619048
paragraph_token,initial,P1A2K1A1C1A2,1,0.0019047619047619048
paragraph_token,initial,P1A2Q1A2B1A3B2,1,0.0019047619047619048
paragraph_token,initial,P1A3B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1A3B2,1,0.0019047619047619048
paragraph_token,initial,P1A3B2A3C1,1,0.0019047619047619048
paragraph_token,initial,P1A3B2K1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1A3B3,1,0.0019047619047619048
paragraph_token,initial,P1A3C1A3F3,1,0.0019047619047619048
paragraph_token,initial,P1A3C1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1A3F3A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1A3F3A3C1,1,0.0019047619047619048
paragraph_token,initial,P1A3G1,1,0.0019047619047619048
paragraph_token,initial,P1A3G1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1B1A1B2,1,0.0019047619047619048
paragraph_token,initial,P1B1A2K1A1G1,1,0.0019047619047619048
paragraph_token,initial,P1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,P1B1A3B2L1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1B1A3F3,1,0.0019047619047619048
paragraph_token,initial,P1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,P1B1A3G2A2,1,0.0019047619047619048
paragraph_token,initial,P1B1C1A3F3B1A2,1,0.0019047619047619048
paragraph_token,initial,P1B1C2A3F3A2,1,0.0019047619047619048
paragraph_token,initial,P1B1L1J1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1C2A3B2A3C1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1A1G1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B2A1C1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B2K1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B2Q1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1A1B2Q1K2B1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1A1C1A1C1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1C1A3G1,1,0.0019047619047619048
paragraph_token,initial,P1K1A1J1Q2A3B2,1,0.0019047619047619048
paragraph_token,initial,P1K1A1P2A2K1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1A1Q2K1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1A3B2B2A3C1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1K1A3C1A3B2A1C1,1,0.0019047619047619048
paragraph_token,initial,P1K1A3G1,1,0.0019047619047619048
paragraph_token,initial,P1K1A3QgB1A3E2,1,0.0019047619047619048
paragraph_token,initial,P1K1B1A1B2,1,0.0019047619047619048
paragraph_token,initial,P1K1B1A1G1,1,0.0019047619047619048
paragraph_token,initial,P1K1B1A3C1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1B1B2A3C1,1,0.0019047619047619048
paragraph_token,initial,P1K1C1A1G1,1,0.0019047619047619048
paragraph_token,initial,P1K1C2J1B1,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B1A3F1,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B1K1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B2B1A1B3,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1B2Q1A3B2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1C2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1J1P1K1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1Q1K2A2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A1T1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1A2P1K1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1K1J1B1A3F1,1,0.0019047619047619048
paragraph_token,initial,P1K1J1B1A3F3C2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1B1K1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1K1J1B1K2A2,1,0.0019047619047619048
paragraph_token,initial,P1K1K2B1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1A1A3F1,1,0.0019047619047619048
paragraph_token,initial,P1L1A1C1A1B2,1,0.0019047619047619048
paragraph_token,initial,P1L1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,P1L1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1L1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,P1L1J1A1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1L1J1A1B1L1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1J1A1B2B1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1J1A1Q1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1J1A1Q2,1,0.0019047619047619048
paragraph_token,initial,P1L1J1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1J1B1A2,1,0.0019047619047619048
paragraph_token,initial,P1L1J1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,P1L1J1C2A2,1,0.0019047619047619048
paragraph_token,initial,P1L1K2C2L1K2A1C1,1,0.0019047619047619048
paragraph_token,initial,P2A1A3C1,1,0.0019047619047619048
paragraph_token,initial,P2A1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,P2A1B2A3G1,1,0.0019047619047619048
paragraph_token,initial,P2A1B2C1,1,0.0019047619047619048
paragraph_token,initial,P2A1B2K1J1A2,1,0.0019047619047619048
paragraph_token,initial,P2A1B2L1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,P2A1K1A1C1,1,0.0019047619047619048
paragraph_token,initial,P2A3F2C2,1,0.0019047619047619048
paragraph_token,initial,P2A3F3A3B2,1,0.0019047619047619048
paragraph_token,initial,P2A3K1A2C2,1,0.0019047619047619048
paragraph_token,initial,P2B1K2K1B1A2,1,0.0019047619047619048
paragraph_token,initial,P2K1A1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,P2K1A1B1K2C2,1,0.0019047619047619048
paragraph_token,initial,P2K1A1B2B1A2,1,0.0019047619047619048
paragraph_token,initial,P2K1A3G1,1,0.0019047619047619048
paragraph_token,initial,P2K1J1A1Q1A3F3,1,0.0019047619047619048
paragraph_token,initial,P2K1J1A2,1,0.0019047619047619048
paragraph_token,initial,P2L1A1C1,1,0.0019047619047619048
paragraph_token,initial,P2L1J1B1A2,1,0.0019047619047619048
paragraph_token,initial,P2MbB1A3C1,1,0.0019047619047619048
paragraph_token,initial,PfA2Q1J1B1A2,1,0.0019047619047619048
paragraph_token,initial,PgK1K2A2,1,0.0019047619047619048
paragraph_token,initial,PjA3G1,1,0.0019047619047619048
paragraph_token,initial,Q1A1A1G1,1,0.0019047619047619048
paragraph_token,initial,Q1A1A3C1A2,1,0.0019047619047619048
paragraph_token,initial,Q1A1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q1A1A3VaA2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B1A3B2K1A2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B1K2A2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B1L1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B2B1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B2K1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q1A1B2K1J1C2,1,0.0019047619047619048
paragraph_token,initial,Q1A1C1A3C1A2,1,0.0019047619047619048
paragraph_token,initial,Q1A1C2A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1A1G1,1,0.0019047619047619048
paragraph_token,initial,Q1A1L1A1B2B1A2,1,0.0019047619047619048
paragraph_token,initial,Q1A1L1J1A2,1,0.0019047619047619048
paragraph_token,initial,Q1A3A1B2Q1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1A3E1C2A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q1B1K1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q1C2J1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1ChK1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q1J1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q1J1C2A1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1J1K1A2,1,0.0019047619047619048
paragraph_token,initial,Q1K1A1B2K1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1K1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q1K1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q1K1B1A3B2B1A2,1,0.0019047619047619048
paragraph_token,initial,Q1K1B1P1A2,1,0.0019047619047619048
paragraph_token,initial,Q1K1C2A2,1,0.0019047619047619048
paragraph_token,initial,Q1K1J1,1,0.0019047619047619048
paragraph_token,initial,Q1K1J1A1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q1K1J1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q1K1J1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q1K1J1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q1K2A1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q1L1A1,1,0.0019047619047619048
paragraph_token,initial,Q1L1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q1L1A1B2A1,1,0.0019047619047619048
paragraph_token,initial,Q1L1B1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q1L1J1A1,1,0.0019047619047619048
paragraph_token,initial,Q1L1J1A1A3C1A2,1,0.0019047619047619048
paragraph_token,initial,Q1L1J1A1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q1L1J1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q2A1A3F3LbA2,1,0.0019047619047619048
paragraph_token,initial,Q2A1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2A1B1A3F1,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2B1,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2B1L1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2K1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2L1J1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2Q1J1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2Q1K1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2Q1L1J1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1B2Q1M1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2A1C1A1B2L1C2B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1C1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2A1C1A3F1,1,0.0019047619047619048
paragraph_token,initial,Q2A1C1K1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1C1L1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2A1J1A3B2K1C2,1,0.0019047619047619048
paragraph_token,initial,Q2A1K1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2A1K1A1E2,1,0.0019047619047619048
paragraph_token,initial,Q2A1K2B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1K2C2,1,0.0019047619047619048
paragraph_token,initial,Q2A1L1J1A1,1,0.0019047619047619048
paragraph_token,initial,Q2A1M1B1K1A2,1,0.0019047619047619048
paragraph_token,initial,Q2A1Q1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2A1T1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2A2B1B2A1,1,0.0019047619047619048
paragraph_token,initial,Q2A3A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2A3A2,1,0.0019047619047619048
paragraph_token,initial,Q2A3C1,1,0.0019047619047619048
paragraph_token,initial,Q2A3C1A1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2A3C1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2A3C1K1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2B1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2B1A1Q1K1T2A2,1,0.0019047619047619048
paragraph_token,initial,Q2J1A1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q2J1A1B1A3C1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2J1A1B1K2A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2J1B1A1,1,0.0019047619047619048
paragraph_token,initial,Q2J1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2J1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q2J1B1A3F1,1,0.0019047619047619048
paragraph_token,initial,Q2J1B1K1J1A1,1,0.0019047619047619048
paragraph_token,initial,Q2J1K1J1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2K1A1B1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q2K1A1B1B2C2,1,0.0019047619047619048
paragraph_token,initial,Q2K1A1B2Q1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2K1A1C1A1C2,1,0.0019047619047619048
paragraph_token,initial,Q2K1A1J1P1,1,0.0019047619047619048
paragraph_token,initial,Q2K1A1Q1J1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2K1A3B1K1A2,1,0.0019047619047619048
paragraph_token,initial,Q2K1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1A1,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1A1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1A1B1B2,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1B1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1B1A3F3,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2K1J1B1J1,1,0.0019047619047619048
paragraph_token,initial,Q2K1K2A1C2,1,0.0019047619047619048
paragraph_token,initial,Q2K2A1B1A3G1,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1B1,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1B1P1A2,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1B2B1K1A2,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1C1,1,0.0019047619047619048
paragraph_token,initial,Q2L1A1G1,1,0.0019047619047619048
paragraph_token,initial,Q2L1A3C1,1,0.0019047619047619048
paragraph_token,initial,Q2L1B1A1B2,1,0.0019047619047619048
paragraph_token,initial,Q2L1B1A2,1,0.0019047619047619048
paragraph_token,initial,Q2L1B1A3B2,1,0.0019047619047619048
paragraph_token,initial,Q2L1B1LbJ1A2,1,0.0019047619047619048
paragraph_token,initial,Q2L1J1A1A3C1A1B3,1,0.0019047619047619048
paragraph_token,initial,Q2L1J1A1B1A2,1,0.0019047619047619048
